"module_code","word","phonetic","meaning","example"
"cet4","climb","/klaim | klaɪm/","v. 攀登，爬; v. 爬","Harry climbed the stairs."
"cet4","clinic","/'klinik | 'klɪnɪk/","n. 诊所","an appointment at an outpatient clinic"
"cet4","cloak","/kləuk | kləʊk | klok/","n. 斗篷；覆盖(物)","Today most of New England will be under a cloak of thick mist."
"cet4","clock","/klɔk | klɒk | klɑk/","n. 钟，仪表","I heard the clock strike six (= make six loud sounds ) ."
"cet4","close","/kləuz | kləʊs | kloz/","v. 关，闭；结束","Would you mind if I closed the window?"
"cet4","closely","/'kləusli | 'kləʊslɪ | 'klosli/","adv. 紧密地，接近地","The detective watched him closely , waiting for a reply."
"cet4","cloth","/klɔθ, klɔ:θ | klɒθ | klɔθ/","n. 布；衣料；桌布","Clean the surface with a damp cloth."
"cet4","clothe","/kləuð | kləʊð | kloð/","v. 给…穿衣服","They could barely keep the family fed and clothed."
"cet4","clothes","/kləuðz | kləʊ(ð)z | kloz/","n. 衣服，服装；被褥","What sort of clothes was he wearing?"
"cet4","clothing","/'kləuðiŋ | 'kləʊðɪŋ | 'kloðɪŋ/","n. 衣服，被褥","basic necessities such as food and clothing"
"cet4","cloud","/klaud | klaʊd/","n. 云；云状物；阴影","Fears of renewed terrorist attacks cast a cloud over the event (= spoilt the happy situation ) ."
"cet4","cloudy","/'klaudi | 'klaʊdɪ | 'klaʊdi/","adj. 多云的；云一般的","a cloudy night with some light rain"
"cet4","club","/klʌb/","n. 俱乐部，夜总会","Manchester United Football Club"
"cet4","clue","/klu: | kluː | klʊ/","n. 线索","Police have found a vital clue ."
"cet4","clumsy","/'klʌmzi/","adj. 笨拙的，不圆滑的","A clumsy waiter spilled wine all over her new skirt."
"cet4","coach","/kəʊtʃ | kotʃ/","v & n. 教练","a tennis coach"
"cet4","coal","/kəul | kəʊl | kol/","n. 煤，煤块","Put some coal on the fire."
"cet4","coarse","/kɔ:s | kɔːs | kɔrs/","adj. 粗的，粗糙的","a jacket of coarse wool"
"cet4","coast","/kəust | kəʊst | kost/","n. 海岸，海滨(地区)","We drove along the Pacific coast to Seattle."
"cet4","coat","/kəut | kəʊt | kot/","n. 外套，上衣；表皮","Billy! Put your coat on , it’s cold outside!"
"cet4","cock","/英 [kɒk] 美 [kɑk] | kɒk | kɑk/","n. 公鸡；雄禽；旋塞","A cock crowed in the distance."
"cet4","code","/kəud | kəʊd | kod/","n. 代码，密码","The spy sent his message in code."
"cet4","coffee","/'kɔfi | 'kɒfɪ/","n. 咖啡，咖啡茶","Do you want a cup of coffee?"
"cet4","coil","/kɔil | kɒɪl | kɔɪl/","n. (一)卷；线圈; v. 卷","the coil in a light bulb"
"cet4","coin","/kɔin | kɒɪn | kɔɪn/","n. 硬币；铸造(硬币)","Toss a coin to see who goes first."
"cet4","cold","/kəuld | kəʊld | kold/","adj. 冷的；冷淡的; n. 冷","She splashed her face with cold water."
"cet4","collaborative","/kə'læbərətɪv | kə'læbəretɪv/","adj. 合作的， 协作的， 协力完成的","...a collaborative research project."
"cet4","collapse","/kə'læps/","v. 倒坍；崩溃，瓦解","Uncle Ted’s chair collapsed under his weight."
"cet4","collar","/'kɔlə | 'kɒlə | 'kɑlɚ/","n. 衣领，项圈","He grabbed me by the collar."
"cet4","colleague","/'kɔli:ɡ | 'kɒliːg | 'kɑliɡ/","n. 同事","a colleague of mine from the bank"
"cet4","collect","/kə'lekt | kə'lɛkt/","v. 收集; v. 收款","After 25 years of collecting recipes, she has compiled them into a cookbook."
"cet4","collection","/kə'lekʃən | kə'lekʃ(ə)n | kə'lɛkʃən/","n. 搜集，收集；收藏品","a debt collection agency"
"cet4","collective","/kə'lektiv | kə'lektɪv | kə'lɛktɪv/","adj. 集体的；集合性的","a collective decision made by all board members"
"cet4","college","/'kɔlidʒ | 'kɒlɪdʒ | 'kɑlɪdʒ/","n. 学院；大学","a teacher training college"
"cet4","collision","/kəˈlɪʒn | kə'lɪʒən/","n. 撞击；冲突","They were on their way to the airport when their van was involved in a collision with a car."
"cet4","colonel","/'kə:nəl | 'kɜːn(ə)l | 'kɝnl/","n. 陆军上校；中校",""
"cet4","colony","/'kɒlənɪ | 'kɑləni/","n. 殖民地；侨居地","Algeria was formerly a French colony."
"cet4","color","/'kʌlə | 'kʌlə(r) | 'kʌlɚ/","n. 颜色，彩色；颜料","...yellow is an important color because of its unique symbolic meaning..."
"cet4","column","/'kɔləm | ˈkɒləm | 'kɑləm/","n. 专栏","He writes a weekly column for ‘The Times’."
"cet4","comb","/kəum | kəʊm | kom/","n. 梳子; v. 梳理","Your hair needs a good comb."
"cet4","combat","/'kɒmbæt | 'kɑmbæt/","n. 战争，斗争，格斗; vt. 与…斗争， 与…战斗","We flew over 200 combat missions in the war."
"cet4","combination","/,kɔmbi'neiʃən | kɒmbɪ'neɪʃ(ə)n | ,kɑmbɪ'neʃən/","n. 联合，结合","a combination nightclub and café"
"cet4","combine","/kəm'bain | kəm'baɪn/","v. 联合，结合","Diets are most effective when combined with exercise."
"cet4","come","/kʌm/","v. 来，来到；出现","Let me know when they come."
"cet4","comedy","/'kɒmədi | 'kɑmədi/","n. 喜剧， 喜剧性","a career in stand-up comedy"
"cet4","comfort","/'kʌmfət | 'kʌmfɚt/","n. 舒适；安慰; v. 安慰","I dress for comfort, not fashion."
"cet4","comfortable","/'kʌmfətəbl | ˈkʌmftəbl | 'kʌmftəbl/","adj. 舒适的，安慰的","I was so comfortable and warm in bed I didn’t want to get up."
"cet4","command","/kə'mɑ:nd | kə'mɑːnd | kə'mænd/","v. 命令，指挥；控制","He commands the 4th Battalion."
"cet4","commander","/kə'mɑ:ndə | kə'mɑːndə | kə'mændɚ/","n. 司令官，指挥员","the American Commander, General Otis"
"cet4","commencement","/kə'mensmənt | kə'mensm(ə)nt | kə'mɛnsmənt/","n. 毕业典礼","President Bush gave the commencement address today at the University of Notre Dame."
"cet4","comment","/'kɔment | 'kɒment | 'kɑmɛnt/","n. 评论","He was fined for making abusive comments to the referee."
"cet4","commerce","/'kɒmɜːs | 'kɑmɝs/","n. 商业，贸易；社交","measures promoting local commerce and industry"
"cet4","commercial","/kə'mə:ʃəl | kə'mɜːʃ(ə)l | kə'mɝʃəl/","adj. 商业的；商品化的","Our top priorities must be profit and commercial growth."
"cet4","commission","/kə'miʃən | kə'mɪʃ(ə)n | kə'mɪʃən/","n. 委任状；委员会","The Government set up a commission to investigate allegations of police violence."
"cet4","commit","/kə'mit | kə'mɪt/","v. 犯罪，承担义务","Women commit fewer crimes than men."
"cet4","commitment","/kə'mitmənt | kə'mɪtm(ə)nt | kə'mɪtmənt/","n. 承诺，保证","Are you ready to make a long-term commitment ?"
"cet4","committee","/kə'miti | kəˈmɪti | kə'mɪti/","n. 委员会","a committee meeting"
"cet4","common","/'kɔmən | 'kɒmən | 'kɑmən/","adj. 普通的；共同的","Heart disease is one of the commonest causes of death."
"cet4","commonly","/'kɔmənli | 'kɒmənlɪ | 'kɑmənli/","adv. 普通地，一般地","Sodium chloride is more commonly known as salt."
"cet4","communicate","/kə'mjuːnɪkeɪt | kə'mjunɪket/","v. 通讯；传达；传播","A baby communicates its needs by crying."
"cet4","communication","/kəmjuːnɪ'keɪʃ(ə)n | kə,mjunɪ'keʃən/","n. 通讯；传达；交通","a week’s course in improving communication skills"
"cet4","communism","/'kɔmjunizəm | 'kɒmjʊnɪz(ə)m | 'kɑmjʊ'nɪzəm/","n. 共产主义","...the ultimate triumph of communism in the world."
"cet4","communist","/'kɔmjunist | 'kɒmjʊnɪst | 'kɑmjənɪst/","n. 共产党员","Without the communists in France, the resistance might not have succeeded in World War II."
"cet4","community","/kə'mju:niti | kə'mjuːnɪtɪ | kə'mjʊnəti/","n. 社区；社会；公社","The new arts centre will serve the whole community."
"cet4","companion","/kəm'pænjən | kəm'pænɪən/","n. 同伴；共事者；伴侣","For ten years he had been her constant companion ."
"cet4","company","/'kʌmp(ə)ni | 'kʌmp(ə)nɪ | 'kʌmpəni/","n. 公司，商号；同伴","Which company do you work for?"
"cet4","comparable","/'kɒmpərəbl | 'kɑmpərəbl/","adj. 可比较的； 类似的； 比得上的","A car of comparable size would cost far more abroad."
"cet4","comparative","/kəm'pærətiv | kəm'pærətɪv/","adj. 比较的，相对的","After a lifetime of poverty, his last few years were spent in comparable comfort."
"cet4","compare","/kəm'peə(r) | kəm'pɛr/","v. 比较，对照","The report compares the different types of home computer available."
"cet4","comparison","/kəm'pærisən | kəm'pærɪs(ə)n | kəm'pærɪsn/","n. 比较，对照；比似","Her paintings invite comparison with those of the early Impressionists (= they remind you of them ) ."
"cet4","compass","/'kʌmpəs/","n. 罗盘，指南针；圆规","a map and compass"
"cet4","compassion","/kəm'pæʃn | kəm'pæʃən/","n. 同情， 怜悯","I was shocked by the doctor’s lack of compassion ."
"cet4","compel","/kəm'pel | kəm'pɛl/","v. 强迫","...the introduction of legislation to compel cyclists to wear a helmet."
"cet4","compensate","/'kɔmpenseit | 'kɒmpenseɪt | 'kɑmpɛnset/","v. 弥补，补偿","Because my left eye is so weak, my right eye has to work harder to compensate."
"cet4","compensation","/,kɔmpen'seiʃən | ˌkɒmpenˈseɪʃn | ,kɑmpɛn'seʃən/","n. 弥补，补偿","People who are wrongly arrested may be paid compensation ."
"cet4","compete","/kəm'pi:t | kəm'piːt | kəm'pit/","v. 竞争","Me: What do you mean ""compete""?"
"cet4","competent","/'kɔmpitənt | ˈkɒmpɪtənt | 'kɑmpɪtənt/","adj. 胜任的，有能力的","A competent mechanic should be able to fix the problem."
"cet4","competition","/,kɔmpi'tiʃən | kɒmpɪ'tɪʃ(ə)n | ,kɑmpə'tɪʃən/","n. 竞争，比赛","Going to trade fairs is an ideal opportunity to size up the competition ."
"cet4","competitive","/kəm'petətɪv | kəm'pɛtətɪv/","adj. 竞争的， 比赛的； 好竞争的， 求胜心切的； 有竞争力的","Some US industries are not as competitive as they have been in the past."
"cet4","competitiveness","/kəm'petitivnis | kəm'petətɪvnɪs | kəm'pɛtətɪvnɪs/","n. 竞争力","New machinery has enhanced the company’s productivity and competitiveness."
"cet4","competitor","/kəm'petitə | kəm'pɛtɪtɚ/","n. 竞争者，对手","Last year they sold twice as many computers as their competitors."
"cet4","compile","/kəm'pail | kəm'paɪl/","v. 编辑，编制，搜集","The document was compiled by the Department of Health."
"cet4","complacency","/kəm'pleisənsi | kəmˈpleɪsnsi | kəm'plesnsi/","n. 自满，满足","Doctors have warned against complacency in fighting common diseases."
"cet4","complain","/kəm'plein | kəm'pleɪn | kəm'plen/","v. 抱怨","Residents are complaining because traffic in the area has increased."
"cet4","complaint","/kəm'pleint | kəm'plent/","n. 抱怨; 投诉","If you wish to make a complaint, you should see the manager."
"cet4","complement","/'kɔmplimənt | 'kɒmplɪm(ə)nt | ˈkɑːmplɪment/","v. 补充","John and Bob complemented each other well."
"cet4","complete","/kəm'pli:t | kəm'plit/","v. 完成; adj. 完整的，彻底的","Students must complete the course."
"cet4","completely","/kəm'pli:tli | kəm'pliːtlɪ | kəm'plitli/","adv. 十分，完全地","I completely forgot that it’s his birthday today."
"cet4","complex","/'kɔmpleks | ˈkɒmpleks | kəm'plɛks; 'kɑm,plɛks/","adj. 复杂的","a complex system of highways"
"cet4","complicate","","vt. 使复杂；使陷入","If the answer to all of these questions is no, a framework will only complicate matters."
"cet4","complicated","/'kɔmplikeitid | 'kɑmplɪketɪd/","adj. 复杂的，难懂的","a complicated voting system"
"cet4","comply","/kəm'plai | kəm'plaɪ/","v. 遵从","The newspaper was asked by federal agents for assistance and agreed to comply."
"cet4","component","/kəm'pəunənt | kəmˈpəʊnənt | kəm'ponənt/","n. 成分","companies that make electronic components for computer products"
"cet4","compose","/kəm'pəuz | kəm'pəʊz | kəm'poz/","v. 组成，构成；创作","Barrington has composed the music for a new production of ‘A Midsummer Night’s Dream’."
"cet4","composition","/kɒmpə'zɪʃ(ə)n | ,kɑmpə'zɪʃən/","n. 构成；作品；写作","Some minerals have complex chemical compositions."
"cet4","compound","/'kɒmpaʊnd | 'kɑmpaʊnd/","n. 化合物；复合词","man-made organic compounds"
"cet4","comprehension","/,kɔmpri'henʃən | kɒmprɪ'henʃ(ə)n | ,kɑmprɪ'hɛnʃən/","n. 理解，理解力；领悟","Why you let her talk you into doing such a foolish thing is beyond my comprehension (= impossible for me to understand ) ."
"cet4","comprehensive","/,kɔmpri'hensiv | ˌkɒmprɪˈhensɪv | ˌkɑːmprɪˈhensɪv/","adj. 综合的，全面的","We offer our customers a comprehensive range of financial products."
"cet4","compress","/kəm'pres, 'kɔmpres | kəm'pres | kəm'prɛs/","v. 压紧，压缩","Light silk is best for parachutes, as it compresses well and then expands rapidly."
"cet4","comprise","/kəm'praiz | kəm'praɪz/","v. 包含，包括；构成","The house comprises two bedrooms, a kitchen, and a living room."
"cet4","compromise","/'kɔmprəmaiz | 'kɒmprəmaɪz | 'kɑmprəmaɪz/","n. 妥协，和解","Compromise is an inevitable part of marriage."
"cet4","compute","/kəm'pju:t | kəm'pjuːt | kəm'pjʊt/","v. 计算，估计，估算","Final results had not yet been computed."
"cet4","computer","/kəm'pju:tə | kəm'pjuːtə | kəm'pjutɚ/","n. 计算机，电脑","a huge global computer network"
"cet4","comrade","/'kɔmrid | 'kɒmreɪd | 'kɑmræd/","n. 同志，亲密的同伴","Comrades, please support this motion."
"cet4","conceal","/kən'si:l | kən'siːl | kən'sil/","v. 把…隐藏起来","The shadows concealed her as she crept up to the house."
"cet4","concede","/kən'siːd | kən'sid/","vt. 承认， 承认…为真； 承认失败； 允许， 让予； 让步， 认输","‘That’s the only possible solution.’ ‘Yes, I suppose so,’ Charles conceded."
"cet4","concentrate","/'kɔnsəntreit | 'kɒns(ə)ntreɪt | 'kɑnsn'tret/","v. 集中；聚集；浓缩","Now please concentrate."
"cet4","concentration","/,kɔnsən'treiʃən | kɒns(ə)n'treɪʃ(ə)n | 'kɑnsn'treʃən/","n. 集中","The area has one of the world's greatest concentrations of wildlife."
"cet4","concept","/'kɔnsept | 'kɑnsɛpt/","n. 观点，观念","a new concept in business travel"
"cet4","concern","/kənˈsɜ:n | kən'sɝn/","v & n. 涉及，关系到","His main concern is to be able to provide for his family."
"cet4","concerning","/kən'sə:niŋ | kən'sɜːnɪŋ | kən'sɝnɪŋ/","prep. 关于","calls from young children concerning lost pets"
"cet4","concert","/kən'sə:t, 'kɔnsə:t | 'kɒnsət | 'kɑnsɚt/","n. 音乐会，演奏会","a rock concert"
"cet4","concession","/kən'seʃn | kən'sɛʃən/","n. 让步， 妥协； 特许， 特许权； 承认， 认可","The British were not prepared to make any concessions ."
"cet4","conclude","/kən'klu:d | kən'kluːd | kən'klud/","v. 推断出；结束","When the investigation is concluded, the results will be sent to the US Attorney’s office."
"cet4","conclusion","/kən'klu:ʒən | kən'kluːʒ(ə)n | kən'kluʒn/","n. 结论","These are the report’s main conclusions."
"cet4","concrete","/kən'kri:t, 'kɔnkri:t | 'kɒŋkriːt | 'kɑŋkrit/","adj. 具体的","What does that mean in concrete terms ?"
"cet4","condemn","/kən'dem | kən'dɛm/","v. 谴责，指责；判刑","Politicians were quick to condemn the bombing."
"cet4","condense","/kən'dens | kən'dɛns/","v. 压缩，使缩短","the mist which condensed on every cold surface"
"cet4","condition","/kən'diʃən | kən'dɪʃ(ə)n | kən'dɪʃən/","n. 状况，状态；环境","Profits increased by £1.5m, despite the difficult economic conditions."
"cet4","conduct","/'kɔndʌkt, kən'dʌkt | 'kɒndʌkt | kən'dʌkt/","n. 举止，行为；指导","The Senator’s conduct is being investigated by the Ethics Committee."
"cet4","conductor","/kən'dʌktə | kən'dʌktɚ/","n. 售票员；(乐队)指挥","Graphite is a highly efficient conductor of electricity."
"cet4","conference","/'kɒnf(ə)r(ə)ns | 'kɑnfərəns/","n. 会议，讨论会","Representatives from over 100 countries attended the International Peace Conference in Geneva."
"cet4","confess","/kən'fes | kən'fɛs/","v. 供认，承认；坦白","Occasionally people confess to crimes they haven’t committed just to get attention."
"cet4","confidence","/'kɔnfidəns | 'kɒnfɪdəns | 'kɑnfɪdəns/","n. 信心","I felt I was doing well and my confidence began to grow."
"cet4","confident","/'kɔnfidənt | 'kɒnfɪd(ə)nt | 'kɑnfɪdənt/","adj. 确信的，自信的","Despite her disability, Philippa is very confident."
"cet4","confidential","/ˌkɒnfɪ'denʃl | ,kɑnfɪ'dɛnʃl/","adj. 秘密的， 机密的； 亲信的","a confidential government report"
"cet4","confine","/kən'faɪn/","v. 限制；禁闭","Vaughan is confined to a wheelchair ."
"cet4","confirm","/kən'fə:m | kən'fɝm/","v. 确认；证实；批准","New evidence has confirmed the first witness’s story."
"cet4","conflict","/kən'flikt, 'kɔnflikt | 'kɒnflɪkt | 'kɑnflɪkt/","v. 冲突","Personal ethics and professional ethics sometimes conflict."
