module_code,word,phonetic,meaning,example
"gre","firefly","/'faiəflai | 'faɪəflaɪ | 'faɪr'flai/","n. 萤火虫","A familiar sight on hot summer nights, each firefly flashes its light in a pattern unique to its subspecies."
"gre","fireproof","/'faɪərpruːf | 'faɪɚpruf/","adj. 耐火的， 防火的","fireproof clothing"
"gre","firmament","/'fə:məmənt | 'fɜːməm(ə)nt | 'fɝməmənt/","n. 天空, 太空, 苍天","There are no stars in the firmament."
"gre","firsthand","/'fə:st'hænd | 'fɜːst'hænd/","adj. (来源, 资料等)直接的, 直接得来的, 直接采购的",""
"gre","fiscal","/fiskəl | 'fɪsk(ə)l | 'fɪskl/","adj. 财政的, 国库的, 会计的, 国库岁入的","a fiscal crisis"
"gre","fishery","/'fiʃəri | 'fɪʃ(ə)rɪ | 'fɪʃəri/","n. 渔业, 水产业, 渔场, 养鱼术","...the fisheries off Newfoundland."
"gre","fissile","/'fisail | 'fɪsaɪl | 'fɪsl/","adj. 易分裂的, 易裂的, 分裂性的, 可分裂的, 裂变的","Thus, we need to start getting rid of this material along with fissile material created for weapons use."
"gre","fissure","/'fiʃə | 'fɪʃə | 'fɪʃɚ/","n. 裂缝, 裂沟, (思想, 观点等的)分歧","The state of being split or cleft; a fissure or division."
"gre","fitful","/'fitful | 'fɪtfʊl; -f(ə)l | 'fɪtfəl/","adj. 断断续续的, 一阵阵的, 间歇的, 不定的, 不规则的","John awoke from a fitful sleep ."
"gre","fizzle","/'fizl | 'fɪz(ə)l/","n. 嘶嘶声, 微弱地结束，失败",""
"gre","flabbergast","/'flæbəɡɑ:st | 'flæbəgɑːst | 'flæbɚ,gæst/","v. <口>使大吃一惊, 哑然失色, 使目瞪口呆",""
"gre","flabby","/'flæbi | 'flæbɪ/","adj. 优柔寡断的性格(或人), 软弱的, 没气力的, 不稳的, (肌肉等)不结实的, 松弛的","a flabby stomach"
"gre","flaccid","/'flæksid | 'flæsɪd; 'flæksɪd | 'flæsɪd/","adj. 软弱的, 无活力的, 没气力的","I picked up her wrist. It was limp and flaccid."
"gre","flag","/flæɡ | flæg/","n. 旗, 标记","Children waving flags greeted the Russian leader."
"gre","flagellate","/'flædʒəleit | 'flædʒ(ə)leɪt | 'flædʒəlet/","v. 鞭打, 鞭挞",""
"gre","flagging","/'flægiŋ/","adj. 下垂的； 衰弱的","He presents himself as the man to revive the party’s flagging fortunes ."
"gre","flaggy","/'flæɡi/","adj. 多扁石的, 多菖蒲的",""
"gre","flagrant","/'fleɪgr(ə)nt | 'fleɡrənt/","adj. 非常的, 不能容忍的, 恶名昭著的, 公然的","His failure to turn his attention to flagrant wastes of public money is inexcusable."
"gre","flail","/fleil | fleɪl | flel/","n. 连枷","We don't know of any other species that uses its body like a flail."
"gre","flair","/fleə | flɛr/","n. 才能, 本领","Jo has a flair for languages."
"gre","flak","/fleik | flæk/","n. 高射炮火","Lilley has taken a lot of flak for his views on drugs."
"gre","flake","/fleɪk | flek/","v. 使成薄片","Poach the fish until it flakes easily."
"gre","flamboyance","/flæm'bɔiəns/","n. 华丽, 火焰","Therefore, its floral language is flamboyance."
"gre","flamboyant","/'flæm'bɔiənt | flæm'bɒɪənt | flæm'bɔɪənt/","adj. 辉耀的, 华丽的, 火焰似的, 艳丽的","He lifted his arms in a flamboyant gesture ."
"gre","flamdoodle","","n. 吹牛",""
"gre","flammable","/'flæməbl | 'flæməb(ə)l/","adj. 易燃的, 可燃性的","Caution! Highly flammable liquid."
"gre","flange","/flændʒ | flæn(d)ʒ/","n. 边缘, 轮缘, 凸缘, 法兰","...a steel plate with mounting flange."
"gre","flare","/fleə | flɛr/","n. 闪光, 闪耀","The distress flares were spotted by another ship."
"gre","flaring","/'flεəriŋ | 'fleərɪŋ | 'flɛrɪŋ/","adj. 发光的, 燃烧的, 引人注目的, 花哨的, 俗丽的",""
"gre","flask","/flɑ:sk | flɑːsk | flæsk/","n. 瓶, 长颈瓶, 细颈瓶, 烧瓶, 小水瓶","He took out a metal flask from a canvas bag."
"gre","flasket","/'flɑːskɪt | 'flæskɪt/","n. 小细颈瓶, 小烧瓶",""
"gre","flatcar","/'flæt,kɑ: | 'flætkɑː | 'flætkɑr/","n. 无盖货车, 平台货车","One more detail: one of the railroad branch lines ran not far from the hospital. There was a heavy gun on a specially equipped open flatcar connected to a locomotive."
"gre","flatten","/'flætn/","v. 变平； 彻底打败， 击倒","Use a rolling pin to flatten the dough."
"gre","flatter","/'flætər | 'flætɚ/","v. 恭维， 奉承","Perry would always flatter Mrs. Mitchell by praising her cooking."
"gre","flatulence","/'flætjuləns | 'flætʃələns/","n. 肠胃气胀","It’s also problematic because of a high sodium content, extremely low protein, feelings of weakeness, and increased flatulence."
"gre","flatulent","/'flætʃələnt/","adj. 自负的， 浮夸的",""
"gre","flaunt","/flɔ:nt | flɔːnt | flɔnt/","n. 招展, 招摇, 炫耀, 飘扬","The rich flaunted their wealth while the poor starved on the streets."
"gre","flaunty","/'flɔːnti | 'flɔnti/","adj. 炫耀的， 虚华的",""
"gre","flavouring","/'fleivəriŋ/","n. 调味料","artificial flavourings"
"gre","flaw","/flɔː | flɔ/","v. 生裂缝； 变得有缺陷; n. 瑕疵","A design flaw (= a mistake or weakness in the way something was made ) caused the engine to explode."
"gre","flawed","/flɔːd | flɔd/","adj. 有缺点的； 错误的","a flawed concept"
"gre","flawless","/'flɔ:lis | 'flɔːləs | 'flɔləs/","adj. 无瑕疵的, 无缺点的, 无裂缝的","Adrian’s flawless French"
"gre","flax","/flæks/","n. 亚麻, 麻布, 亚麻织品, 亚麻制的",""
"gre","flay","/flei | fleɪ | fle/","v. 剥皮, 去皮, 抢夺, 严厉批评","She was well-known for flaying public officials in her daily column."
"gre","fleck","/flek | flɛk/","n. (皮肤的)斑点, 雀斑, 斑纹, 微粒","He went to the men's room to wash flecks of blood from his shirt."
"gre","fledged","/fledʒd | flɛdʒd/","adj. 羽毛丰满的, 快会飞的, 随时能飞的",""
"gre","fledgling","/'fledʒliŋ | 'fledʒlɪŋ | 'flɛdʒlɪŋ/","n. 羽毛初长的雏鸟, 刚会飞的幼鸟, 无经验的人, 初出茅庐的人","...when fledglings are almost ready to leave the nests."
"gre","fleece","/'fli:s | fliːs | flis/","n. 羊毛(尤指未剪下的), 羊毛状之物, 绒头织物, 羊毛大衣呢","...a special protein which triggers the animal to shed its fleece."
"gre","fleet","/fliːt | flit/","adj. 快速的; v. 消磨， 疾驰； 飞逝， 掠过","Atalanta was fleet of foot (= able to run quickly ) ."
"gre","fleeting","/'fli:tiŋ | 'fliːtɪŋ | 'flitɪŋ/","adj. 飞逝的；短暂的","Time is fleeting.; Time flies."
"gre","flex","/'fleks | fleks | flɛks/","v. 弯曲(四肢), 伸缩, 折曲vi折曲, 弯曲","He slowly flexed his muscles and tried to stand."
"gre","flexible","/'fleksibl | 'fleksɪb(ə)l | 'flɛksəbl/","adj. 柔韧性, 易曲的, 灵活的, 柔软的, 能变形的, 可通融的","We can be flexible about your starting date."
"gre","flick","/'flik | flɪk/","n. (用鞭)快速的轻打, 轻打声, 弹开","With a flick of the wrist , Frye sent the ball into the opposite court."
"gre","flicker","/'flikə | 'flɪkə | 'flɪkɚ/","n. 扑动, 闪烁, 闪光, 颤动","Looking through the window I saw the flicker of flames."
"gre","flickering","/'flɪkərɪŋ | 'flikəriŋ/","adj. 闪烁的， 摇曳的， 忽隐忽现的","The flickering insect halo began to drift slowly away, keeping a constant six feet above the earth."
"gre","flighty","/'flaiti | 'flaɪtɪ/","adj. 忽发奇想的, 反复无常的, 轻浮的, 轻狂的, 心情浮动的","Isabelle was a frivolous little fool, vain and flighty."
"gre","flimflam","/'flɪmflæm | 'flimflæm/","n. 欺骗； 胡言乱语","I was sick of his intellectual flimflam."
"gre","flimsy","/'flimzi | 'flɪmzɪ | 'flɪmzi/","adj. 易坏的, 脆弱的, 浅薄的, 没有价值的, 不足信的, (人)浮夸的","a flimsy cotton dress"
"gre","flinch","/flintʃ | 'flɪn(t)ʃ | flɪntʃ/","v. 畏缩, 退缩, 畏首畏尾","Leo stared back at him without flinching."
"gre","flint","/flint | flɪnt/","n. 打火石, 极硬的东西, 燧石","...a flint arrowhead."
"gre","flinty","/'flinti | 'flɪntɪ | 'flɪnti/","adj. 坚硬的, 冷酷的, 强硬的, 严峻的, 含燧石的, 强硬的, 严峻的, 燧石似的","...her flinty stare."
"gre","flip","/flɪp/","v. 用指轻弹；蹦蹦跳跳; adj. 无礼的； 冒失的； 轻率的","I was fed up with his flip comments."
"gre","flippancy","/'flipənsi | 'flɪp(ə)nsɪ | 'flɪpənsi/","adj. 无礼, 轻率, 浮躁",""
"gre","flippant","/'flipənt | 'flɪp(ə)nt | 'flɪpənt/","adj. <古>能说会道的, 轻率的, 没礼貌的, 嘴碎的","a rather flippant remark"
"gre","flirt","/flə:t | flɜːt | flɝt/","v. 忽然弹出, 挥动",""
"gre","flirtatious","/flə:'teiʃəs | flɜː'teɪʃəs | flɝ'teʃəs/","adj. 爱调戏的, 轻浮的","He was dashing, self-confident and flirtatious."
"gre","flit","/flɪt/","v. 掠过， 迅速飞过","Birds flitted about in the trees above them."
"gre","flock","/flɔk | flɒk | flɑk/","n. 羊群, (禽、畜等的)群, 大量, 众多","They kept a small flock of sheep."
"gre","floppy","/'flɔpi | 'flɒpɪ | 'flɑpi/","adj. 懒散的, 邋遢的, 松软的","a floppy hat"
"gre","flora","/'flɔrə/","n. [罗神]花神",""
"gre","floral","/'flɔːrəl | 'flɔrəl/","adj. 花的， 植物的","a scarf with a bold floral pattern"
"gre","florid","/'flɔ:rid | 'flɒrɪd | 'flɔrɪd/","adj. 华丽的, 红润的, 炫耀的, 绚丽的","a middle-aged man with a florid complexion"
"gre","florilegium","/,flɔri'lidʒiəm/","n. 选集, 作品集锦, 群芳谱",""
"gre","flossy","/'flɑːsi | 'flɑsi/","adj. 华丽的， 时髦的； 丝棉般的， 柔软的",""
"gre","flounder","/'flaundə | 'flaʊndə | 'flaʊndɚ/","v. (在水中)挣扎, 困难地往前走, 踌躇, 发慌","More and more firms are floundering because of the recession."
"gre","flourish","/'flɜːrɪʃ | ˈflɜːrɪʃ/","v. 繁荣， 兴旺； 活跃而有影响力","The economy is booming and small businesses are flourishing."
"gre","flout","/'flaut | flaʊt/","v. 轻视, 嘲笑, 愚弄","...illegal campers who persist in flouting the law."
"gre","fluctuate","/'flʌktjueit | 'flʌktʃʊeɪt; -tjʊ- | 'flʌktʃʊ'et/","v. 变动, 波动, 涨落, 上下, 动摇","Insect populations fluctuate wildly from year to year."
"gre","fluctuation","/ˌflʌktʃu'eɪʃn | ,flʌktʃʊ'eʃən/","n. 波动， 起伏， 涨落","Prices are subject to fluctuation."
"gre","fluffy","/'flʌfi | 'flʌfɪ/","adj. 绒毛似的, 披着绒毛的, 蓬松的, 愚蠢的","Cream the butter and sugar until the mixture is light and fluffy."
"gre","fluid","/'fluːɪd | 'fluɪd/","adj. 流体的， 流动的； 易变的， 不固定的","a loose, fluid style of dancing"
"gre","fluke","/fluk | fluːk/","v. 侥幸成功, 意外受挫","As recently as a year ago people wondered whether M-PESA’s success was a fluke."
"gre","flummox","/'flʌmɔks | 'flʌməks/","v. 使惶惑, 打乱, 使狼狈, 使混乱","The two leaders were flummoxed by the suggestion."
"gre","flunk","/flʌŋk/","n. 失败, 不及格","But let’s face it, life is filled with all kinds of tests — some you ace and some you flunk — so at some point you have to get used to it."
"gre","fluorescent","/fluə'resnt | flʊə'res(ə)nt; flɔː- | ,flɔ'rɛsnt/","adj. 荧光的, 莹光的","...a piece of fluorescent tape."
"gre","flush","/flʌʃ/","n. 奔流, 晕红, 激动, 萌芽, 活力旺盛, 发烧, 一手同花的五张牌, 惊鸟","His words brought a warm flush to her face."
"gre","fluster","/'flʌstə | 'flʌstɚ/","n. 慌乱, 狼狈, 混乱, 激动",""
"gre","flustered","/'flʌstərd | 'flʌstəd/","adj. 慌张的， 激动不安的","Paul was looking flustered and embarrassed."
"gre","flutter","/'flʌtər | 'flʌtɚ/","v. 拍翅 to move lightly and quickly)","A small bird fluttered past the window."
"gre","fluvial","/'fluːviəl | 'flʊvɪəl/","adj. 河流的， 生长在河中的",""
"gre","flux","/flʌks/","n. 涨潮, 变迁, [物]流量, 通量","So without having to repeat all those parameters just assume that when I write down flux it represents these variables."
"gre","fodder","/'fɔdə | 'fɒdə | 'fɑdɚ/","n. 饲料, 草料, (创作的)素材, 弹药","...fodder for horses."
"gre","foetus","/'fi:təs | 'fiːtəs | 'fitəs/","n. 胎儿","In this chapter we will look at what happens when a human foetus receives too much or too little male hormone."
"gre","fogram","/'fəuɡrəm/","n. 过时的人,守旧的人",""
"gre","foible","/'fɔibl | 'fɒɪb(ə)l/","n. 弱点, (性格上的)缺点, 自负的地方, 怪癖, 癖好, (刀剑)自中部至尖端的部分","We all have our little foibles ."
"gre","foil","/fɔil | fɔɪl/","n. 箔, 金属薄片, [建]叶形片, 烘托, 衬托","chocolates in foil wrappers"
"gre","foist","/fɔɪst/","v. 偷偷插入； 强加",""
"gre","fold","/fəuld | fəʊld | fold/","n. 折, 羊栏, 折痕, 信徒","Bend back the card and cut along the fold."
"gre","folderol","/'fɔldərɔl | 'fɒldərɒl/","n. 废物, 废话, 不值钱的东西, 胡闹",""
"gre","foliage","/'fəuliidʒ | 'fəʊlɪɪdʒ | 'folɪɪdʒ/","n. 树叶, 植物","...shrubs with grey or silver foliage."
"gre","folklore","/'fəuklɔ: | 'fəʊklɔː | 'foklɔr/","n. 民间传说","In Chinese folklore the bat is a symbol of good fortune."
"gre","folksy","/'fouksi | 'foksi/","adj. 亲切的， 友好的","The town had a certain folksy charm."
"gre","folly","/'fɑːli | 'fɑli/","n. 愚蠢； 愚蠢的想法或做法","It's sheer folly to build nuclear power stations in a country that has dozens of earthquakes every year."
"gre","foment","/'fəument | fə(ʊ)'ment/","v. [医]热敷, 热罨, 煽动","They accused strike leaders of fomenting violence."
"gre","fomentation","/,fəumen'teiʃən | ,fəʊmen'teɪʃ(ə)n/","n. 煽动",""
"gre","fondle","/'fɔndl | 'fɒnd(ə)l | 'fɑndl/","v. 抚弄","She fondled his neck."
"gre","foodstuff","/'fudstʌf | 'fuːdstʌf/","n. 食品, 粮食","a shortage of basic foodstuffs"
"gre","foolhardy","/'fu:l,hɑ:di | 'fuːlhɑːdɪ | 'fulhɑrdi/","adj. 愚勇的, 有勇无谋的","a foolhardy attempt to capture more territory"
"gre","foolproof","/'fu:l,pru:f | 'fuːlpruːf | 'fulpruf/","adj. 十分简单的, 十分安全的, 极坚固的","a foolproof way of preventing credit card fraud"
"gre","foothold","/'fut,həuld | 'fʊthəʊld | 'fʊt'hold/","n. 立足处","Businesses are investing millions of dollars to gain a foothold in this new market."
"gre","footle","/'fu:tl | 'fuːt(ə)l/","n. 呆话, 傻事","Not arrogate to oneself professions9 see joke : My friendly mouth is stupid very , often say the footle that a few your people find both funny and annoying ."
"gre","footloose","/'fut,lu:s | 'fʊtluːs/","adj. 自由自在的, 到处走动的","footloose students traveling around Europe"
"gre","foozle","/'fuːz(ə)l | 'fʊzl/","v. 笨拙地做",""
"gre","fop","/fɔp | fɒp | fɑp/","n. 过分讲究衣饰或举动的人, 花花公子",""
"gre","foppish","/'fɔpiʃ | 'fɑpɪʃ/","adj. 浮华的, 有纨绔习气的",""
"gre","forage","/'fɔridʒ | 'fɒrɪdʒ | 'fɔrɪdʒ/","n. 草料","Such forage fish already account for nearly a fifth of the world’s total annual catch; another fifth goes to feed pigs and poultry."
"gre","forager","","n. 强征队员, 抢劫者",""
"gre","foraminate","/fə'ræmineit/","adj. 有小孔的",""
"gre","foray","/'fɒreɪ | 'fɔre/","v. <古>劫掠","These base camps were used by the PKK guerrillas to make forays into Turkey."
"gre","forbear","/fɔːr'ber | fɔr'bɛr/","v. 克制； 忍耐","I forbore to comment on this."
"gre","forbearance","/fɔ:bεərəns | fɔː'beər(ə)ns | fɔr'bɛrəns/","n. 自制, 忍耐, [律]债务偿还期的延展",""
"gre","forbearing","/fɔ:'bεəriŋ | fɔr'bɛrɪŋ/","adj. 忍耐的, 宽容的","By long forbearing is a prince persuaded, and a soft tongue breaketh the bone."
"gre","forbidding","/fə'bidiŋ | fə'bɪdɪŋ | fɚ'bɪdɪŋ/","adj. 可怕的, 令人难亲近的","His face was forbidding, even hostile."
"gre","forceps","/'fɔ:seps | 'fɔːseps; -sɪps | 'fɔrsɛps/","n. 镊子, 钳子","a pair of forceps"
"gre","ford","/fɔːd | fɔrd/","n. 浅滩",""
"gre","forebode","/fɔ:'bəud | fɔː'bəʊd/","v. 预示, 预言, 预兆, 预感","can be, if I forebode aright, no power, short of the Divine mercy, to disclose, whether by uttered words, or by type or emblem, the secrets that may be buried with a human heart."
"gre","foreboding","/fɔ:'bəudiŋ | fɔː'bəʊdɪŋ | fɔr'bodɪŋ/","n. 预感, 先兆, 预兆","She waited for news with a grim sense of foreboding ."
"gre","forecast","/'fɔːrkæst | 'fɔrkæst/","v. 预报，预测; n. 预测","Rain was forecast for the weekend."
"gre","foreclose","/fɔ:'kləuz | fɔː'kləʊz | fɔr'kloz/","v. 排除在外, 妨碍, 自称, 阻止, 预先处理, 取消抵押品赎回权","The bank foreclosed on the mortgage for his previous home."
"gre","foreknowledge","/fɔːr'nɑːlɪdʒ/","n. 预知， 先见之明","She has maintained that the General had foreknowledge of the plot."
"gre","forensic","/fɔ'rensik | fə'rensɪk | fə'rɛnsɪk/","adj. 法院的, 适于法庭的, 公开辩论的","They were convicted on forensic evidence alone."
"gre","foreordain","/,fɔ:rɔ:'dein | ,fɔːrɔː'deɪn/","v. 预先, 注定, 预定命运","To foreordain or elect by divine will or decree."
"gre","forerunner","/'fɔ:,rʌnə | 'fɔːrʌnə | 'fɔr'rʌnɚ/","n. 先驱(者), 传令官, 预兆","...a machine which, in some respects, was the forerunner of the modern helicopter."
"gre","foreshadow","/fɔːr'ʃædou | fɔr'ʃædo/","v. 成为先兆， 预示","The revolution foreshadowed an entirely new social order."
"gre","foresight","/'fɔːrsaɪt | 'fɔrsaɪt/","n. 远见， 深谋远虑","It was an example of the authorities’ lack of foresight ."
"gre","forestall","/fɔːr'stɔːl/","v. 预先阻止， 先发制人","a measure intended to forestall further attacks"
"gre","forested","/'fɔːrɪstɪd | 'fɔrɪstɪd/","adj. 树木丛生的","...a thickly forested valley."
